age,workclass,education,education_num,marital_status,occupation,capital_gain,capital_loss,hours_per_week,income
27,Private,HS-grad,9,Never-married,Machine-op-inspct,0,0,40,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,60,<=50K
33,Private,9th,5,Divorced,Machine-op-inspct,0,0,35,<=50K
48,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,0,0,40,<=50K
23,Private,7th-8th,4,Never-married,Other-service,0,0,35,<=50K
31,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,0,0,63,<=50K
50,Private,Bachelors,13,Divorced,Sales,0,0,40,<=50K
49,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,0,0,40,>50K
57,?,5th-6th,3,Married-civ-spouse,?,7298,0,84,>50K
19,Private,HS-grad,9,Never-married,Other-service,0,0,24,<=50K
18,Private,11th,7,Never-married,Handlers-cleaners,0,0,15,<=50K
44,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,0,0,99,<=50K
54,Private,Assoc-voc,11,Married-civ-spouse,Sales,0,0,50,<=50K
35,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,0,0,40,>50K
27,State-gov,Masters,14,Never-married,Prof-specialty,0,0,20,<=50K
50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,0,0,50,<=50K
43,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
28,Private,Some-college,10,Divorced,Adm-clerical,0,0,40,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
21,Private,Preschool,1,Never-married,Farming-fishing,0,0,50,<=50K
30,Private,Prof-school,15,Never-married,Prof-specialty,0,0,45,<=50K
19,Private,HS-grad,9,Never-married,Craft-repair,0,0,45,<=50K
40,Private,Some-college,10,Married-civ-spouse,Other-service,0,1485,40,<=50K
55,Private,Masters,14,Married-civ-spouse,Sales,0,0,50,>50K
67,?,HS-grad,9,Divorced,?,0,0,20,<=50K
31,Private,Assoc-voc,11,Divorced,Machine-op-inspct,0,0,43,<=50K
30,Private,Assoc-voc,11,Divorced,Exec-managerial,0,0,40,<=50K
54,?,Preschool,1,Married-civ-spouse,?,0,0,40,<=50K
51,Federal-gov,Bachelors,13,Never-married,Prof-specialty,0,0,43,<=50K
34,Private,HS-grad,9,Divorced,Transport-moving,0,0,40,<=50K
59,Private,Masters,14,Married-civ-spouse,Exec-managerial,0,0,45,>50K
50,Private,HS-grad,9,Divorced,Exec-managerial,0,0,38,<=50K
29,Private,HS-grad,9,Divorced,Machine-op-inspct,0,0,40,<=50K
17,State-gov,10th,6,Never-married,Farming-fishing,0,0,40,<=50K
24,Private,HS-grad,9,Never-married,Other-service,0,0,30,<=50K
52,?,Preschool,1,Married-spouse-absent,?,0,0,40,<=50K
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,0,1902,18,>50K
18,?,12th,8,Never-married,?,0,0,25,<=50K
32,Private,Some-college,10,Divorced,Handlers-cleaners,0,0,40,<=50K
25,?,Some-college,10,Divorced,?,0,0,50,<=50K
34,Private,HS-grad,9,Never-married,Machine-op-inspct,0,0,45,<=50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,0,1902,40,>50K
37,Local-gov,Some-college,10,Divorced,Adm-clerical,0,0,40,<=50K
39,Private,Masters,14,Married-civ-spouse,Exec-managerial,0,2415,65,>50K
32,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,0,0,40,>50K
23,Private,Some-college,10,Never-married,Other-service,0,0,28,<=50K
45,Federal-gov,Some-college,10,Divorced,Adm-clerical,0,0,42,<=50K
30,Private,11th,7,Divorced,Handlers-cleaners,0,0,40,<=50K
20,Private,12th,8,Divorced,Other-service,0,0,10,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,4,<=50K
21,Private,HS-grad,9,Never-married,Sales,0,0,30,<=50K
48,Private,7th-8th,4,Married-civ-spouse,Other-service,0,0,30,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,5178,0,45,>50K
34,Private,Assoc-voc,11,Never-married,Handlers-cleaners,0,0,40,<=50K
25,Private,HS-grad,9,Separated,Other-service,0,0,40,<=50K
41,Self-emp-not-inc,Bachelors,13,Separated,Craft-repair,0,0,35,<=50K
35,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,0,0,50,>50K
42,Private,Bachelors,13,Divorced,Exec-managerial,0,0,40,<=50K
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,75,>50K
44,Private,10th,6,Married-civ-spouse,Machine-op-inspct,4386,0,60,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
25,Private,Some-college,10,Never-married,Sales,0,0,40,<=50K
23,Private,11th,7,Married-civ-spouse,Transport-moving,0,0,50,<=50K
36,Private,Prof-school,15,Never-married,Prof-specialty,0,0,40,>50K
53,Self-emp-not-inc,Bachelors,13,Never-married,Sales,0,0,60,>50K
27,Private,Doctorate,16,Never-married,Prof-specialty,0,0,52,<=50K
27,Private,Bachelors,13,Never-married,Adm-clerical,0,0,65,<=50K
57,Private,HS-grad,9,Never-married,Exec-managerial,0,0,45,<=50K
17,Private,11th,7,Never-married,Sales,0,0,20,<=50K
59,Local-gov,HS-grad,9,Divorced,Adm-clerical,0,0,38,<=50K
34,Private,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
30,Private,10th,6,Married-civ-spouse,Transport-moving,0,0,55,<=50K
31,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,0,0,45,<=50K
18,?,11th,7,Never-married,?,0,0,40,<=50K
23,Private,Some-college,10,Never-married,Sales,0,0,30,<=50K
19,Private,HS-grad,9,Never-married,Transport-moving,0,0,40,<=50K
20,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,0,0,40,<=50K
52,Self-emp-not-inc,HS-grad,9,Divorced,Sales,0,0,40,<=50K
39,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,50,>50K
27,Private,HS-grad,9,Separated,Other-service,0,0,50,<=50K
19,Private,Some-college,10,Never-married,Sales,0,0,35,<=50K
38,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,15,<=50K
19,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,16,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,1887,40,>50K
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,45,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,2105,0,40,<=50K
24,?,Assoc-acdm,12,Never-married,?,0,0,12,<=50K
24,Private,Bachelors,13,Never-married,Adm-clerical,0,0,40,<=50K
22,Private,10th,6,Never-married,Transport-moving,0,0,84,<=50K
45,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,0,0,60,>50K
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,60,>50K
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
42,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,60,<=50K
35,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,0,0,50,<=50K
32,Private,HS-grad,9,Divorced,Other-service,0,0,40,<=50K
51,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,32,<=50K
59,Private,Some-college,10,Married-civ-spouse,Exec-managerial,0,0,40,>50K
31,Local-gov,HS-grad,9,Never-married,Transport-moving,0,0,40,<=50K
27,Local-gov,Bachelors,13,Never-married,Tech-support,0,0,50,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,4386,0,80,>50K
57,Private,Assoc-acdm,12,Widowed,Adm-clerical,0,0,35,<=50K
40,Private,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
31,Private,HS-grad,9,Divorced,Machine-op-inspct,0,0,40,<=50K
23,Private,7th-8th,4,Never-married,Machine-op-inspct,0,0,40,<=50K
42,Private,HS-grad,9,Separated,Adm-clerical,0,0,35,<=50K
60,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,40,<=50K
53,Local-gov,Masters,14,Never-married,Exec-managerial,14344,0,50,>50K
20,?,Some-college,10,Never-married,?,0,0,40,<=50K
27,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,45,<=50K
29,State-gov,Bachelors,13,Never-married,Craft-repair,0,0,40,<=50K
22,Private,Bachelors,13,Never-married,Farming-fishing,0,0,40,<=50K
42,Private,Bachelors,13,Never-married,Prof-specialty,0,1564,38,>50K
63,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,15024,0,50,>50K
28,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,40,<=50K
79,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,20,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,7298,0,40,>50K
29,Private,12th,8,Never-married,Other-service,0,0,40,<=50K
60,Private,7th-8th,4,Divorced,Other-service,0,0,40,<=50K
58,Private,12th,8,Married-civ-spouse,Other-service,0,0,24,<=50K
20,Private,Assoc-acdm,12,Never-married,Other-service,0,2205,18,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,65,>50K
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,48,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Protective-serv,0,0,24,>50K
37,Private,Masters,14,Divorced,Exec-managerial,0,0,65,<=50K
21,Private,HS-grad,9,Separated,Machine-op-inspct,0,0,40,<=50K
68,Private,Assoc-voc,11,Widowed,Exec-managerial,0,0,40,<=50K
43,Private,Some-college,10,Married-civ-spouse,Adm-clerical,5013,0,40,<=50K
23,?,Some-college,10,Never-married,?,0,0,40,<=50K
23,Private,HS-grad,9,Never-married,Craft-repair,0,0,33,<=50K
40,Local-gov,Masters,14,Never-married,Adm-clerical,0,1876,35,<=50K
45,Self-emp-not-inc,Some-college,10,Never-married,Sales,0,0,35,<=50K
34,?,Assoc-voc,11,Married-civ-spouse,?,3103,0,60,>50K
22,Private,Some-college,10,Never-married,Tech-support,0,0,40,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,50,>50K
24,Private,Some-college,10,Never-married,Sales,0,0,49,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,40,<=50K
39,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,45,>50K
26,Private,Some-college,10,Never-married,Craft-repair,0,0,40,<=50K
24,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,40,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,0,0,25,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,55,<=50K
20,Private,Some-college,10,Never-married,Priv-house-serv,0,0,20,<=50K
18,Private,11th,7,Never-married,Other-service,0,0,8,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
43,Self-emp-inc,Bachelors,13,Divorced,Farming-fishing,0,0,35,<=50K
56,Private,HS-grad,9,Divorced,Exec-managerial,0,0,40,<=50K
42,Private,Masters,14,Married-civ-spouse,Exec-managerial,0,0,40,>50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,50,>50K
31,Private,Some-college,10,Divorced,Adm-clerical,0,0,45,<=50K
73,Private,1st-4th,2,Married-civ-spouse,Transport-moving,0,1735,20,<=50K
32,Private,Some-college,10,Divorced,Exec-managerial,0,0,42,<=50K
37,Private,Masters,14,Married-civ-spouse,Exec-managerial,15024,0,45,>50K
66,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,0,0,10,<=50K
22,Private,HS-grad,9,Never-married,Other-service,0,0,35,<=50K
51,Private,Assoc-voc,11,Married-civ-spouse,Sales,0,0,40,<=50K
31,Private,HS-grad,9,Never-married,Other-service,0,0,35,<=50K
65,Private,HS-grad,9,Divorced,Adm-clerical,0,2206,59,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,45,<=50K
48,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,37,<=50K
20,Private,Some-college,10,Never-married,Other-service,0,0,40,<=50K
28,?,Assoc-acdm,12,Never-married,?,0,0,40,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Sales,4386,0,50,>50K
29,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,0,0,80,<=50K
36,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,0,0,30,>50K
35,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,45,>50K
31,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,40,>50K
48,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,0,0,40,<=50K
36,Private,Assoc-voc,11,Never-married,Tech-support,0,0,45,<=50K
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,0,0,50,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,0,0,15,<=50K
26,Local-gov,Bachelors,13,Never-married,Prof-specialty,4865,0,35,<=50K
37,State-gov,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
65,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,0,0,40,>50K
26,Self-emp-not-inc,10th,6,Never-married,Prof-specialty,0,0,32,<=50K
42,Private,Some-college,10,Married-civ-spouse,Tech-support,0,0,40,<=50K
47,Private,Masters,14,Married-civ-spouse,Exec-managerial,0,0,40,>50K
62,Private,7th-8th,4,Divorced,Craft-repair,0,0,40,<=50K
27,Private,Assoc-voc,11,Never-married,Exec-managerial,0,0,50,<=50K
76,Self-emp-not-inc,Some-college,10,Widowed,Sales,0,0,8,<=50K
20,?,Some-college,10,Never-married,?,0,0,40,<=50K
29,Private,Bachelors,13,Never-married,Adm-clerical,0,0,40,<=50K
29,Private,12th,8,Married-civ-spouse,Transport-moving,0,0,40,>50K
32,Private,10th,6,Never-married,Machine-op-inspct,0,0,40,<=50K
22,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,0,0,40,<=50K
30,Federal-gov,HS-grad,9,Never-married,Adm-clerical,0,0,50,<=50K
43,Local-gov,Some-college,10,Divorced,Adm-clerical,0,0,40,<=50K
23,Private,Bachelors,13,Married-civ-spouse,Other-service,0,0,20,<=50K
44,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,0,0,40,>50K
41,Private,Bachelors,13,Divorced,Other-service,0,0,40,<=50K
49,State-gov,Masters,14,Divorced,Prof-specialty,7430,0,40,>50K
30,Private,HS-grad,9,Never-married,Transport-moving,0,0,45,>50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,0,0,35,<=50K
39,Private,HS-grad,9,Widowed,Adm-clerical,0,0,40,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,60,>50K
50,Private,Some-college,10,Married-civ-spouse,Craft-repair,0,1887,35,>50K
19,Private,Some-college,10,Never-married,Adm-clerical,0,0,40,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,52,>50K
23,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
25,Private,Some-college,10,Never-married,Craft-repair,0,0,40,<=50K
40,Private,HS-grad,9,Divorced,Sales,0,0,40,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,42,>50K
52,Private,Some-college,10,Married-civ-spouse,Craft-repair,0,0,40,>50K
49,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,0,0,60,<=50K
24,Private,Bachelors,13,Never-married,Adm-clerical,0,0,40,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,15024,0,40,>50K
39,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,50,>50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,50,>50K
62,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,0,1258,38,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,1977,50,>50K
45,Private,Some-college,10,Divorced,Machine-op-inspct,0,0,40,<=50K
62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,0,0,40,<=50K
48,Private,5th-6th,3,Never-married,Handlers-cleaners,0,0,40,<=50K
56,Private,HS-grad,9,Divorced,Other-service,0,0,40,<=50K
28,Private,HS-grad,9,Never-married,Farming-fishing,0,0,35,<=50K
23,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
43,Private,HS-grad,9,Divorced,Other-service,0,0,35,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Craft-repair,0,0,40,>50K
36,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,50,>50K
55,Local-gov,Doctorate,16,Never-married,Prof-specialty,0,0,60,<=50K
48,State-gov,Bachelors,13,Never-married,Exec-managerial,0,0,50,<=50K
43,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,0,2129,72,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,0,0,45,>50K
18,Private,HS-grad,9,Never-married,Sales,0,0,30,<=50K
56,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Exec-managerial,0,0,70,<=50K
39,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,0,0,40,<=50K
46,Private,5th-6th,3,Separated,Handlers-cleaners,0,0,50,<=50K
36,Private,11th,7,Never-married,Transport-moving,0,0,65,<=50K
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,0,2002,40,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,50,>50K
17,Private,11th,7,Never-married,Handlers-cleaners,0,0,20,<=50K
57,Private,7th-8th,4,Widowed,Machine-op-inspct,0,0,40,<=50K
73,Private,HS-grad,9,Widowed,Other-service,0,0,12,<=50K
50,Federal-gov,Some-college,10,Never-married,Adm-clerical,0,0,40,<=50K
35,Private,Some-college,10,Never-married,Transport-moving,0,0,45,<=50K
27,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,0,0,45,<=50K
24,?,Some-college,10,Never-married,?,0,0,40,<=50K
27,Private,Some-college,10,Never-married,Craft-repair,0,0,40,<=50K
23,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
25,Private,HS-grad,9,Never-married,Adm-clerical,0,0,40,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
26,Private,10th,6,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
47,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,45,<=50K
40,Private,HS-grad,9,Divorced,Other-service,0,0,40,<=50K
58,Private,9th,5,Divorced,Other-service,0,0,40,<=50K
25,Private,Some-college,10,Never-married,Sales,0,0,40,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,18,<=50K
36,Private,11th,7,Married-civ-spouse,Transport-moving,0,0,43,<=50K
46,Private,HS-grad,9,Divorced,Exec-managerial,0,0,60,<=50K
69,Private,1st-4th,2,Widowed,Priv-house-serv,0,0,4,<=50K
69,Private,HS-grad,9,Widowed,Adm-clerical,1848,0,40,<=50K
28,Private,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
20,Private,HS-grad,9,Never-married,Adm-clerical,0,0,48,<=50K
54,State-gov,HS-grad,9,Separated,Adm-clerical,3887,0,35,<=50K
25,Private,Some-college,10,Never-married,Transport-moving,0,0,40,<=50K
64,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,3471,0,40,<=50K
17,Private,HS-grad,9,Never-married,Sales,0,0,20,<=50K
53,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
50,Private,9th,5,Divorced,Transport-moving,0,0,50,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,38,<=50K
51,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,2603,40,<=50K
20,?,Some-college,10,Never-married,?,0,0,30,<=50K
47,Private,Some-college,10,Married-civ-spouse,Craft-repair,0,0,40,<=50K
25,Private,HS-grad,9,Never-married,Transport-moving,0,0,52,<=50K
50,State-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,0,0,52,>50K
20,Private,HS-grad,9,Never-married,Adm-clerical,0,0,30,<=50K
43,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,0,1977,70,>50K
46,Private,Bachelors,13,Never-married,Prof-specialty,0,0,40,<=50K
54,Private,HS-grad,9,Separated,Adm-clerical,0,0,38,<=50K
53,Private,Some-college,10,Separated,Exec-managerial,0,0,15,<=50K
21,Private,HS-grad,9,Never-married,Craft-repair,0,0,30,<=50K
58,Private,Some-college,10,Divorced,Other-service,0,0,40,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,55,>50K
61,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
56,State-gov,Some-college,10,Divorced,Adm-clerical,0,0,35,<=50K
59,Private,HS-grad,9,Divorced,Other-service,0,0,40,<=50K
72,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,0,0,20,<=50K
33,Private,HS-grad,9,Never-married,Adm-clerical,0,0,40,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,40,>50K
46,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,0,0,38,>50K
48,Private,HS-grad,9,Never-married,Prof-specialty,0,0,28,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Handlers-cleaners,0,0,40,<=50K
27,Private,HS-grad,9,Divorced,Adm-clerical,0,0,45,<=50K
31,Private,HS-grad,9,Divorced,Transport-moving,0,0,40,<=50K
28,Private,Bachelors,13,Never-married,Machine-op-inspct,0,0,40,<=50K
45,Local-gov,Some-college,10,Divorced,Adm-clerical,0,0,38,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,4386,0,40,>50K
46,State-gov,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
25,Private,Some-college,10,Married-civ-spouse,Sales,0,0,25,<=50K
61,Private,Some-college,10,Married-civ-spouse,Adm-clerical,7688,0,40,>50K
17,Private,11th,7,Never-married,Sales,0,0,30,<=50K
26,Private,Bachelors,13,Never-married,Craft-repair,3325,0,40,<=50K
35,Private,10th,6,Divorced,Craft-repair,0,0,60,<=50K
33,Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,0,0,70,<=50K
37,Private,12th,8,Married-civ-spouse,Sales,0,0,33,<=50K
39,Local-gov,HS-grad,9,Never-married,Adm-clerical,0,0,35,<=50K
42,Private,HS-grad,9,Divorced,Other-service,0,0,30,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,4386,0,47,>50K
45,Private,HS-grad,9,Divorced,Tech-support,0,0,50,>50K
47,Self-emp-inc,Bachelors,13,Never-married,Sales,0,0,40,>50K
64,Private,11th,7,Married-civ-spouse,Craft-repair,0,0,48,<=50K
39,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,15024,0,47,>50K
43,?,HS-grad,9,Divorced,?,0,0,40,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,0,0,40,<=50K
62,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,3103,0,40,>50K
53,Private,Some-college,10,Married-civ-spouse,Prof-specialty,15024,0,40,>50K
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
26,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,40,<=50K
56,Self-emp-inc,7th-8th,4,Married-civ-spouse,Craft-repair,0,0,50,>50K
43,Private,Some-college,10,Never-married,Other-service,0,0,40,<=50K
33,Private,Some-college,10,Never-married,Sales,0,0,35,<=50K
45,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,0,1485,40,>50K
46,Private,Some-college,10,Separated,Sales,0,0,55,<=50K
26,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,0,0,80,<=50K
24,Private,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,0,0,50,>50K
40,Private,Assoc-voc,11,Never-married,Machine-op-inspct,0,0,40,<=50K
61,Private,7th-8th,4,Divorced,Other-service,0,0,35,<=50K
34,Federal-gov,Some-college,10,Never-married,Adm-clerical,0,0,72,<=50K
85,Private,HS-grad,9,Widowed,Sales,0,0,35,<=50K
41,Private,HS-grad,9,Never-married,Adm-clerical,0,0,40,<=50K
31,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,3325,0,35,<=50K
22,Private,Some-college,10,Never-married,Sales,0,0,30,<=50K
60,Private,HS-grad,9,Widowed,Other-service,0,0,40,<=50K
29,Private,Assoc-acdm,12,Divorced,Prof-specialty,0,0,36,<=50K
